player,playerLabel,dateOfBirth,teamLabels,awardLabels
http://www.wikidata.org/entity/Q505500,Ed Macauley,1928-03-22T00:00:00Z,"Boston Celtics, Atlanta Hawks, Saint Louis Billikens men's basketball","NBA All-Star Game Kobe Bryant Most Valuable Player Award, All-NBA Team"
http://www.wikidata.org/entity/Q509307,Joan Crawford,1937-08-22T00:00:00Z,United States women's national basketball team,Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q511111,Joe Smith,1975-07-26T00:00:00Z,"Los Angeles Lakers, Chicago Bulls, Philadelphia 76ers, Golden State Warriors, Atlanta Hawks, Denver Nuggets, Cleveland Cavaliers, Milwaukee Bucks, Detroit Pistons, Minnesota Timberwolves, Oklahoma City Thunder, Brooklyn Nets, Maryland Terrapins men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q512354,Nikolai Bagley,1937-02-25T00:00:00Z,BC Budivelnyk,"Master of Sport of the USSR, International Class"
http://www.wikidata.org/entity/Q94846,Vlade Divac,1968-02-03T00:00:00Z,"Los Angeles Lakers, Charlotte Hornets, Sacramento Kings, KK Partizan, KK Crvena zvezda, KK Sloga","NBA All-Rookie Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q102955,Marvin Willoughby,1978-01-31T00:00:00Z,Germany men's national basketball team,Medal of the Order of Merit of the Federal Republic of Germany
http://www.wikidata.org/entity/Q112847,Alana Beard,1982-05-14T00:00:00Z,"Los Angeles Sparks, Washington Mystics, Duke Blue Devils women's basketball","Wade Trophy, John R. Wooden Award, ACC Athlete of the Year, List of Senior CLASS Award women's basketball winners"
http://www.wikidata.org/entity/Q71127,John Havlicek,1940-04-08T00:00:00Z,"Boston Celtics, Ohio State Buckeyes men's basketball",Bill Russell NBA Finals Most Valuable Player Award
http://www.wikidata.org/entity/Q622308,Damian Lillard,1990-07-15T00:00:00Z,"Portland Trail Blazers, Milwaukee Bucks, Weber State Wildcats men's basketball","NBA Rookie of the Year Award, Big Sky Conference Men's Basketball Player of the Year"
http://www.wikidata.org/entity/Q626588,Clémence Beikes,1983-10-19T00:00:00Z,"Tarbes Gespe Bigorre, COB Calais",Knight of the National Order of Merit
http://www.wikidata.org/entity/Q961660,Red Holzman,1920-08-10T00:00:00Z,"New York Knicks, Atlanta Hawks, Leones de Ponce",NBA Coach of the Year Award
http://www.wikidata.org/entity/Q963613,Harry Gallatin,1927-04-26T00:00:00Z,"New York Knicks, Atlanta Hawks, Detroit Pistons, Truman Bulldogs men's basketball","All-NBA Team, NBA Coach of the Year Award"
http://www.wikidata.org/entity/Q963854,Tom Chambers,1959-06-21T00:00:00Z,"Philadelphia 76ers, Charlotte Hornets, Phoenix Suns, Utah Jazz, New Orleans Pelicans, Seattle SuperSonics, Maccabi Tel Aviv B.C., Utah Utes men's basketball",NBA All-Star Game Kobe Bryant Most Valuable Player Award
http://www.wikidata.org/entity/Q964688,Raisa Kurvyakova,1945-09-15T00:00:00Z,Soviet Union women's national basketball team,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q456457,Tully Bevilaqua,1972-07-19T00:00:00Z,Perth Lynx,Kim Perrot Sportsmanship Award
http://www.wikidata.org/entity/Q456730,Gregg Popovich,1949-01-28T00:00:00Z,Air Force Falcons men's basketball,"NBA Coach of the Year Award, Best Coach/Manager ESPY Award"
http://www.wikidata.org/entity/Q1626545,Gerald Glass,1967-11-12T00:00:00Z,"Charlotte Hornets, Detroit Pistons, Minnesota Timberwolves, New Orleans Pelicans, Brooklyn Nets, Basket Napoli, Limoges CSP, Bnei Herzliya, La Crosse Catbirds, Ole Miss Rebels men's basketball",Mississippi Sports Hall of Fame
http://www.wikidata.org/entity/Q1626595,Mike Glenn,1955-09-10T00:00:00Z,"New York Knicks, Atlanta Hawks, Milwaukee Bucks, Los Angeles Clippers, Southern Illinois Salukis men's basketball",J. Walter Kennedy Citizenship Award
http://www.wikidata.org/entity/Q1627063,Gene Littles,1943-06-29T00:00:00Z,"Carolina Cougars, Kentucky Colonels, High Point Panthers men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q1628310,Calbert Cheaney,1971-07-17T00:00:00Z,"Boston Celtics, Golden State Warriors, Denver Nuggets, Utah Jazz, Indiana Hoosiers men's basketball","John R. Wooden Award, Sporting News Men's College Basketball Player of the Year, Adolph Rupp Trophy, Oscar Robertson Trophy, Naismith College Player of the Year, Associated Press College Basketball Player of the Year, NABC Player of the Year, Big Ten Conference Men's Basketball Player of the Year, NCAA Men's Basketball All-Americans"
http://www.wikidata.org/entity/Q1629914,Tony White,1965-02-15T00:00:00Z,"Bàsquet Manresa, CB Valladolid, Chicago Bulls, New York Knicks, Golden State Warriors, Maccabi Rishon LeZion, AEK B.C., Olympique Antibes, La Crosse Catbirds, Papagou B.C., Tennessee Volunteers men's basketball, Aris Thessaloniki B.C.",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1634406,Vicky Bullett,1967-10-04T00:00:00Z,"Charlotte Sting, Maryland Terrapins",Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q1638176,Chris Lofton,1986-03-27T00:00:00Z,"Le Mans Sarthe Basket, CB Estudiantes, Donostia Gipuzkoa BC, Saski Baskonia, Seoul SK Knights, Iowa Wolves, Beşiktaş men's basketball team, BC Neptūnas, Lokomotiv Kuban, Mersin Büyükşehir Belediyesi S.K., Tennessee Volunteers men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q514073,Carlos Jiménez,1976-02-10T00:00:00Z,"CB Estudiantes, Baloncesto Málaga, SAD, Spain men's national basketball team, CB Málaga B, CB Estudiantes B",Gold Medal of the Royal Order of Sports Merit
http://www.wikidata.org/entity/Q514456,Dolph Schayes,1928-05-19T00:00:00Z,"Philadelphia 76ers, Syracuse Nationals, NYU Violets men's basketball","All-NBA Team, NBA Coach of the Year Award"
http://www.wikidata.org/entity/Q517058,Marvin Williams,1986-06-19T00:00:00Z,"Atlanta Hawks, Charlotte Hornets, Milwaukee Bucks, Utah Jazz, North Carolina Tar Heels men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q517350,Tyler Hansbrough,1985-11-03T00:00:00Z,"Charlotte Hornets, Indiana Pacers, North Carolina Tar Heels men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q520357,Juwan Howard,1973-02-07T00:00:00Z,"Dallas Mavericks, Orlando Magic, Houston Rockets, Denver Nuggets, Charlotte Hornets, Portland Trail Blazers, Miami Heat, Washington Wizards, Michigan Wolverines men's basketball","Henry Iba Award, Big Ten Conference Men's Basketball Coach of the Year"
http://www.wikidata.org/entity/Q520424,Nick Collison,1980-10-26T00:00:00Z,"Oklahoma City Thunder, Seattle SuperSonics, Kansas Jayhawks men's basketball",Big 12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q521511,Sidney Wicks,1949-09-19T00:00:00Z,"Reyer Venezia Mestre, Boston Celtics, Portland Trail Blazers, Los Angeles Clippers, UCLA Bruins men's basketball, Santa Monica Corsairs men's basketball",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q523630,Steve Kerr,1965-09-27T00:00:00Z,"Chicago Bulls, San Antonio Spurs, Orlando Magic, Cleveland Cavaliers, Phoenix Suns, Portland Trail Blazers, Arizona Wildcats men's basketball",NBA Coach of the Year Award
http://www.wikidata.org/entity/Q524480,Shane Battier,1978-09-09T00:00:00Z,"Houston Rockets, Memphis Grizzlies, Miami Heat, Duke Blue Devils men's basketball","NBA All-Rookie Team, John R. Wooden Award, Twyman–Stokes Teammate of the Year Award"
http://www.wikidata.org/entity/Q524509,Anna Montañana,1980-10-24T00:00:00Z,"Istanbul University, Spain women's national basketball team, Minnesota Lynx, CB Avenida, Ros Casares Godella, Cavigal Nice Basket, ZVVZ USK Prague, George Washington Revolutionaries women's basketball",Order of Sports Merit
http://www.wikidata.org/entity/Q526067,Kara Braxton,1983-02-18T00:00:00Z,"New York Liberty, Phoenix Mercury, Tulsa Shock, Detroit Shock, Georgia Lady Bulldogs basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q526092,Romy Bär,1987-05-17T00:00:00Z,"Cavigal Nice Basket, Challes-les-Eaux Basket",Saarland Athlete of the Year
http://www.wikidata.org/entity/Q526499,Slick Watts,1951-07-22T00:00:00Z,"Houston Rockets, Seattle SuperSonics, Anchorage Northern Knights","NBA All-Defensive Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q526796,Shameka Christon,1982-02-15T00:00:00Z,"Chicago Sky, New York Liberty, Phoenix Mercury, San Antonio Stars, Arkansas Lady Razorbacks, Arkansas Razorbacks women's basketball",Southeastern Conference Women's Basketball Player of the Year
http://www.wikidata.org/entity/Q526873,Alexander Volkov,1964-03-29T00:00:00Z,"Atlanta Hawks, PBC CSKA Moscow, Panathinaikos B.C., Viola Reggio Calabria, BC Kyiv, BC Budivelnyk, Olympiacos B.C.","Order of Friendship, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q527595,Kendra Wecker,1982-12-16T00:00:00Z,Washington Mystics,List of Senior CLASS Award women's basketball winners
http://www.wikidata.org/entity/Q529274,Tiffany Jackson,1985-04-26T00:00:00Z,"New York Liberty, Los Angeles Sparks, Tulsa Shock",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q529344,Ron Wyden,1949-05-03T00:00:00Z,UC Santa Barbara Gauchos men's basketball,EFF Pioneer Award
http://www.wikidata.org/entity/Q529387,Katie Feenstra-Mattera,1982-11-17T00:00:00Z,"Atlanta Dream, Chicago Sky, San Antonio Stars, Liberty Lady Flames basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q529421,Monique Currie,1983-02-25T00:00:00Z,"Galatasaray SK, Chicago Sky, Charlotte Sting, Phoenix Mercury, Washington Mystics, CB Avenida, CSM Târgoviște, Duke Blue Devils women's basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q529434,Ivory Latta,1984-09-24T00:00:00Z,"Atlanta Dream, North Carolina Tar Heels women's basketball",Nancy Lieberman Award
http://www.wikidata.org/entity/Q529748,LaToya Thomas,1981-07-06T00:00:00Z,"Cleveland Rockers, Los Angeles Sparks, San Antonio Stars, Minnesota Lynx, Detroit Shock, Mississippi State Bulldogs women's basketball","List of Senior CLASS Award women's basketball winners, Southeastern Conference Women's Basketball Player of the Year"
http://www.wikidata.org/entity/Q530134,Toby Kimball,1942-09-07T00:00:00Z,"Pallacanestro Varese, Boston Celtics, Philadelphia 76ers, Houston Rockets, Sacramento Kings, Milwaukee Bucks, Utah Jazz, UConn Huskies men's basketball",Huskies of Honor
http://www.wikidata.org/entity/Q530232,Bernard James,1985-02-07T00:00:00Z,"Dallas Mavericks, Florida State Seminoles men's basketball",USBWA Most Courageous Award
http://www.wikidata.org/entity/Q532629,Camille Little,1985-01-18T00:00:00Z,"Atlanta Dream, Connecticut Sun, San Antonio Stars, Seattle Storm, North Carolina Tar Heels women's basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q535559,Rory Sparrow,1958-06-12T00:00:00Z,"Los Angeles Lakers, Chicago Bulls, New York Knicks, Atlanta Hawks, Sacramento Kings, Miami Heat, Villanova Wildcats men's basketball","J. Walter Kennedy Citizenship Award, Sports Illustrated Sportsperson of the Year"
http://www.wikidata.org/entity/Q538009,Byron Scott,1961-03-28T00:00:00Z,"Los Angeles Lakers, Cleveland Cavaliers, Sacramento Kings, Indiana Pacers, New Orleans Pelicans, Brooklyn Nets, Panathinaikos B.C., Vancouver Grizzlies, Arizona State Sun Devils men's basketball","NBA Coach of the Year Award, NBA All-Rookie Team"
http://www.wikidata.org/entity/Q538067,Bohdan Likszo,1940-01-01T00:00:00Z,TS Wisła Can-Pack Kraków,"Medal for exceptional sports achievements, Silver Cross of Merit, Gold Cross of Merit"
http://www.wikidata.org/entity/Q540498,Earl Monroe,1944-11-21T00:00:00Z,New York Knicks,NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q546591,Joe Paterno,1926-12-21T00:00:00Z,Brown Bears men's basketball,Sports Illustrated Sportsperson of the Year
http://www.wikidata.org/entity/Q549899,Hal Greer,1936-06-26T00:00:00Z,"Philadelphia 76ers, Marshall Thundering Herd baseball, Marshall Thundering Herd men's basketball",NBA All-Star Game Kobe Bryant Most Valuable Player Award
http://www.wikidata.org/entity/Q551032,John Wooden,1910-10-14T00:00:00Z,Hammond Ciesar All-Americans,"Presidential Medal of Freedom, Sports Illustrated Sportsperson of the Year, Associated Press College Basketball Coach of the Year, John Bunn Award, Theodore Roosevelt Award"
http://www.wikidata.org/entity/Q552429,Juan Antonio San Epifanio,1959-06-12T00:00:00Z,"FC Barcelona Lassa, Spain men's national basketball team","Saint George's Cross, Gold Medal of the Royal Order of Sports Merit"
http://www.wikidata.org/entity/Q1435491,Ray Meyer,1913-12-18T00:00:00Z,Notre Dame Fighting Irish men's basketball,"Associated Press College Basketball Coach of the Year, John Bunn Award"
http://www.wikidata.org/entity/Q1437949,Forrest DeBernardi,1899-02-03T00:00:00Z,"Kansas City Athletic Club, Westminster Blue Jays men's basketball, Westminster Blue Jays baseball","Naismith Memorial Basketball Hall of Fame, National Collegiate Basketball Hall of Fame"
http://www.wikidata.org/entity/Q1443642,Frank Layden,1932-01-05T00:00:00Z,Niagara Purple Eagles men's basketball,"NBA Executive of the Year Award, NBA Coach of the Year Award, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q1450542,Bones McKinney,1919-01-01T00:00:00Z,"Boston Celtics, Washington Capitols, North Carolina Tar Heels men's basketball, NC State Wolfpack men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q1450899,Fred Scolari,1922-03-01T00:00:00Z,"Boston Celtics, Washington Capitols",Bay Area Sports Hall of Fame
http://www.wikidata.org/entity/Q1453320,Mufi Hannemann,1954-07-16T00:00:00Z,Harvard Crimson men's basketball,"Fulbright Scholarship, White House Fellows"
http://www.wikidata.org/entity/Q1455879,Terrell Brandon,1970-05-20T00:00:00Z,"Cleveland Cavaliers, Milwaukee Bucks, Minnesota Timberwolves, Oregon Ducks men's basketball",NBA Sportsmanship Award
http://www.wikidata.org/entity/Q1458282,Bob Ferry,1937-05-31T00:00:00Z,"Washington Wizards, Detroit Pistons, Saint Louis Billikens men's basketball",NBA Executive of the Year Award
http://www.wikidata.org/entity/Q1459467,Eddie Donovan,1922-06-02T00:00:00Z,St. Bonaventure Bonnies,NBA Executive of the Year Award
http://www.wikidata.org/entity/Q1459540,John Thompson,1941-09-02T00:00:00Z,"Boston Celtics, Providence Friars men's basketball",Naismith Memorial Basketball Hall of Fame
http://www.wikidata.org/entity/Q1460233,Jim Barnes,1941-04-13T00:00:00Z,"Los Angeles Lakers, Chicago Bulls, New York Knicks, Boston Celtics, Washington Wizards, UTEP Miners men's basketball, Cameron Aggies men's basketball","Arkansas Sports Hall of Fame, Olympic gold medal"
http://www.wikidata.org/entity/Q1463357,Truck Robinson,1951-10-04T00:00:00Z,"New York Knicks, Atlanta Hawks, Phoenix Suns, Utah Jazz",W. Roy Wheeler Medallion
http://www.wikidata.org/entity/Q1468982,Mike Schuler,1940-09-22T00:00:00Z,Ohio Bobcats men's basketball,NBA Coach of the Year Award
http://www.wikidata.org/entity/Q1516275,Gesche Schünemann,1982-11-18T00:00:00Z,RSV Lahn-Dill,Silbernes Lorbeerblatt
http://www.wikidata.org/entity/Q1531145,Nadav Henefeld,1968-06-19T00:00:00Z,"Maccabi Tel Aviv B.C., UConn Huskies men's basketball",Big East Conference Men's Basketball Rookie of the Year
http://www.wikidata.org/entity/Q1583907,Bob Gantt,1922-06-22T00:00:00Z,"Washington Capitols, Duke Blue Devils men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q1588042,Tiffany Hayes,1989-09-20T00:00:00Z,"Atlanta Dream, CB Avenida, UConn Huskies women's basketball, Çukurova Basketbol",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q1606826,Clyde Lee,1944-03-14T00:00:00Z,"Philadelphia 76ers, Golden State Warriors, Atlanta Hawks, Vanderbilt Commodores men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1607746,Larry Smith,1958-01-18T00:00:00Z,"Los Angeles Lakers, Golden State Warriors, San Antonio Spurs, Atlanta Hawks, Houston Rockets, Austin Spurs, Anaheim Arsenal, New Mexico Thunderbirds, Alcorn State Braves men's basketball",Mississippi Sports Hall of Fame
http://www.wikidata.org/entity/Q1608378,Dick Groat,1930-11-04T00:00:00Z,"Detroit Pistons, San Francisco Giants, St. Louis Cardinals, Philadelphia Phillies, Pittsburgh Pirates, Duke Blue Devils men's basketball, Duke Blue Devils baseball",Major League Baseball Most Valuable Player Award
http://www.wikidata.org/entity/Q1616789,Kevin Grevey,1953-05-12T00:00:00Z,"Milwaukee Bucks, Kentucky Wildcats men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1618750,Mike Gminski,1959-08-03T00:00:00Z,"Philadelphia 76ers, Charlotte Hornets, Milwaukee Bucks, New Orleans Pelicans, Duke Blue Devils men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q1619365,Tom McMillen,1952-05-26T00:00:00Z,"Virtus Pallacanestro Bologna, New York Knicks, Atlanta Hawks, Washington Wizards, Maryland Terrapins men's basketball",Rhodes Scholarship
http://www.wikidata.org/entity/Q1626495,Chris Smith,1970-05-17T00:00:00Z,"Minnesota Timberwolves, La Crosse Bobcats, Limoges CSP, Rockford Lightning, Grand Rapids Hoops, Sioux Falls Skyforce, Bnei Herzliya, Cáceres CB, Fort Wayne Fury, Capitalinos de San Juan, UConn Huskies men's basketball",Huskies of Honor
http://www.wikidata.org/entity/Q553318,Jimmer Fredette,1989-02-25T00:00:00Z,"Chicago Bulls, New York Knicks, Sacramento Kings, New Orleans Pelicans, Panathinaikos B.C., Shanghai Sharks, BYU Cougars men's basketball","Oscar Robertson Trophy, Naismith College Player of the Year, Associated Press College Basketball Player of the Year, NABC Player of the Year, Mountain West Conference Men's Basketball Player of the Year, CBA Most Valuable Player, NBA Development League All-Star Game Most Valuable Player Award, John R. Wooden Award, Adolph Rupp Trophy"
